Date,lkr_close,lkr_open,lkr_high,lkr_low,gold_close,gold_open
2002-07-23,96.08,95.93,95.93,95.93,319.7,324.6
2002-07-24,96.09,96.03,96.04,95.94,311.25,320.2
2002-07-25,96.11,96.02,96.14,95.96,309.45,312.05
2002-07-26,96.05,96.08,96.15,95.9,304.95,310.25
2002-07-29,96.02,96.14,96.15,95.87,303.0,305.75
2002-07-30,96.05,96.14,96.28,95.87,305.4,304.0
2002-07-31,96.08,96.27,96.28,95.9,304.65,306.0
2002-08-01,96.15,96.2,96.25,96.0,302.25,305.65
2002-08-02,96.15,96.2,96.25,96.0,305.55,302.55
2002-08-05,96.15,96.2,96.25,96.0,309.5,305.85
2002-08-06,96.17,96.2,96.27,96.0,306.75,310.2
2002-08-07,96.07,96.22,96.22,95.92,312.2,307.75
2002-08-08,96.05,96.17,96.2,95.9,312.15,312.3
2002-08-09,96.08,96.17,96.2,95.93,312.95,312.25
2002-08-12,96.07,96.16,96.19,95.92,316.7,312.95
2002-08-13,96.05,96.2,96.2,95.9,313.8,317.3
2002-08-14,96.0,96.16,96.22,95.85,315.65,314.7
2002-08-15,96.1,96.17,96.23,95.95,312.65,315.75
2002-08-16,96.15,96.22,96.26,95.95,314.2,312.75
2002-08-19,96.12,96.23,96.24,95.97,310.1,314.5
2002-08-20,96.15,96.23,96.25,95.97,308.0,310.5
2002-08-21,96.2,96.24,96.3,96.05,306.55,308.6
2002-08-22,96.2,96.05,96.05,96.05,305.4,307.45
2002-08-23,96.18,96.29,96.32,96.03,305.95,305.8
2002-08-27,96.18,96.31,96.31,96.03,310.5,306.85
2002-08-28,96.14,96.28,96.28,95.99,311.1,311.5
2002-08-29,96.1,96.23,96.25,95.95,312.1,311.2
2002-08-30,96.2,96.23,96.3,96.05,312.8,312.1
2002-09-02,96.08,96.25,96.25,95.93,312.0,313.2
2002-09-03,96.1,96.22,96.22,95.95,313.5,312.9
2002-09-04,96.05,96.15,96.2,95.9,313.0,313.5
2002-09-05,95.96,96.12,96.12,95.81,317.55,313.6
2002-09-06,95.95,96.05,96.1,95.8,319.25,318.05
2002-09-09,95.95,96.02,96.05,95.8,322.5,319.65
2002-09-10,95.95,96.05,96.05,95.8,319.1,322.9
2002-09-11,95.95,96.03,96.05,95.8,315.5,319.2
2002-09-12,96.0,96.01,96.11,95.85,318.85,315.8
2002-09-16,96.0,96.07,96.11,95.85,318.8,319.05
2002-09-17,96.0,96.1,96.1,95.85,315.9,319.5
2002-09-18,96.01,96.08,96.17,95.86,318.7,316.7
2002-09-19,96.08,96.15,96.19,95.86,322.25,318.7
2002-09-20,96.08,95.93,95.93,95.93,322.3,323.05
2002-09-23,96.1,96.15,96.21,95.95,322.5,322.6
2002-09-24,96.08,96.18,96.21,95.93,326.3,323.2
2002-09-25,96.15,96.18,96.29,96.0,325.15,327.0
2002-09-26,96.2,96.35,96.35,96.0,319.6,325.65
2002-09-27,96.25,96.2,96.26,96.05,320.05,319.7
2002-09-30,96.25,96.22,96.22,96.1,323.7,320.35
2002-10-01,96.25,96.2,96.21,96.1,321.75,324.0
2002-10-02,96.25,96.21,96.25,96.1,322.2,322.45
2002-10-03,96.25,96.22,96.26,96.1,322.1,322.6
2002-10-04,96.25,96.25,96.25,96.1,320.3,322.4
2002-10-07,96.25,96.21,96.24,96.1,321.75,321.0
2002-10-08,96.25,96.23,96.25,96.1,319.0,321.85
2002-10-09,96.25,96.26,96.26,96.1,319.35,319.2
2002-10-10,96.25,96.25,96.28,96.1,318.95,319.45
2002-10-11,96.25,96.29,96.3,96.1,316.85,319.25
2002-10-14,96.25,96.2,96.21,96.1,317.75,317.75
2002-10-15,96.25,96.2,96.21,96.1,316.2,318.25
2002-10-16,96.25,96.2,96.25,96.1,314.05,316.9
2002-10-17,96.25,96.22,96.28,96.1,310.75,314.95
2002-10-18,96.25,96.28,96.29,96.1,312.75,311.25
2002-10-21,96.25,96.27,96.3,96.1,312.6,313.65
2002-10-22,96.25,96.22,96.27,96.1,311.65,313.5
2002-10-23,96.25,96.24,96.35,96.1,312.1,311.95
2002-10-24,96.25,96.3,96.41,96.1,311.1,312.7
2002-10-25,96.25,96.32,96.37,96.1,311.75,312.0
2002-10-28,96.25,96.35,96.36,96.1,314.45,312.45
2002-10-29,96.25,96.1,96.34,96.1,317.15,315.35
2002-10-30,96.25,96.1,96.36,96.1,316.55,318.15
2002-10-31,96.25,96.1,96.44,96.1,316.35,317.15
2002-11-01,96.25,96.1,96.41,96.1,319.85,317.35
2002-11-04,96.25,96.1,96.1,96.1,317.55,320.75
2002-11-05,96.25,96.1,96.4,96.1,318.5,318.35
2002-11-06,96.3,96.1,96.38,96.1,317.3,319.2
2002-11-07,96.3,96.15,96.47,96.15,319.25,318.2
2002-11-08,96.3,96.15,96.42,96.15,321.7,319.55
2002-11-11,96.3,96.38,96.4,96.15,320.7,321.8
2002-11-12,96.3,96.4,96.4,96.15,321.75,321.1
2002-11-13,96.3,96.15,96.47,96.15,324.0,322.25
2002-11-14,96.3,96.15,96.53,96.15,318.6,324.9
2002-11-15,96.3,96.15,96.52,96.15,318.5,319.3
2002-11-18,96.3,96.47,96.51,96.15,318.75,319.4
2002-11-19,96.3,96.15,96.15,96.15,319.7,319.55
2002-11-20,96.3,96.15,96.5,96.15,318.85,320.1
2002-11-21,96.3,96.15,96.56,96.15,318.4,319.45
2002-11-22,96.3,96.15,96.65,96.15,317.7,319.3
2002-11-25,96.3,96.62,96.62,96.15,317.45,318.4
2002-11-26,96.3,96.15,96.6,96.15,317.5,318.25
2002-11-27,96.275,96.15,96.58,96.15,317.85,318.5
2002-11-28,96.555,96.5,96.58,96.5,317.6,318.45
2002-11-29,96.275,96.58,96.61,96.25,319.05,318.4
2002-12-02,96.275,96.58,96.6,96.25,316.45,319.45
2002-12-03,96.5,96.25,96.62,96.25,319.7,316.75
2002-12-04,96.5,96.35,96.7,96.35,322.1,320.6
2002-12-05,96.6,96.35,96.73,96.35,322.45,322.4
2002-12-06,96.6,96.45,96.45,96.45,325.75,322.65
2002-12-09,96.6,96.65,96.66,96.45,325.1,326.45
2002-12-10,96.55,96.45,96.67,96.4,323.1,325.6
2002-12-11,96.55,96.4,96.65,96.4,324.25,323.9
2002-12-12,96.55,96.4,96.73,96.4,326.4,324.85
2002-12-13,96.55,96.4,96.71,96.4,332.2,326.7
2002-12-16,96.6,96.69,96.7,96.45,332.9,332.7
2002-12-17,96.6,96.7,96.72,96.45,339.0,333.2
2002-12-18,96.6,96.45,96.7,96.45,338.0,339.5
2002-12-19,96.6,96.45,96.45,96.45,345.0,338.2
2002-12-20,96.6,96.45,96.7,96.45,341.6,345.8
2002-12-23,96.6,96.69,96.7,96.45,343.95,341.8
2002-12-27,96.55,96.69,96.7,96.4,349.3,344.95
2002-12-30,96.6,96.7,96.7,96.4,347.2,349.5
2002-12-31,96.6,96.45,96.68,96.45,342.75,347.4
2003-01-02,96.6,96.7,96.73,96.45,342.2,343.45
2003-01-03,96.6,96.45,96.75,96.45,344.5,342.4
2003-01-06,96.6,96.72,96.72,96.45,351.75,344.7
2003-01-07,96.7,96.45,96.78,96.45,349.0,352.55
2003-01-08,96.7,96.55,96.78,96.55,349.75,349.3
2003-01-09,96.65,96.55,96.74,96.5,352.4,350.45
2003-01-10,96.6,96.5,96.73,96.45,353.0,352.5
2003-01-13,96.65,96.73,96.73,96.45,352.55,353.3
2003-01-14,96.65,96.5,96.73,96.5,353.1,352.95
2003-01-15,96.65,96.5,96.5,96.5,351.0,353.3
2003-01-16,96.65,96.73,96.73,96.5,352.3,351.2
2003-01-17,96.65,96.5,96.5,96.5,357.0,352.7
2003-01-20,96.65,96.7,96.72,96.5,355.85,357.3
2003-01-21,96.65,96.7,96.73,96.5,353.8,356.25
2003-01-22,96.65,96.5,96.74,96.5,358.5,354.5
2003-01-23,96.65,96.5,96.74,96.5,364.7,358.5
2003-01-24,96.785,96.5,96.8,96.5,366.0,364.8
2003-01-27,96.81,96.77,96.81,96.75,368.5,367.0
2003-01-28,96.795,96.77,96.79,96.76,368.4,368.7
2003-01-29,96.75,96.81,96.83,96.6,370.6,368.5
2003-01-30,96.825,96.82,96.82,96.8,367.6,371.5
2003-01-31,96.8,96.81,96.83,96.65,367.5,368.4
2003-02-03,96.7,96.8,96.84,96.55,369.5,367.5
2003-02-04,96.7,96.7,96.7,96.7,376.55,369.7
2003-02-05,96.855,96.82,96.83,96.8,382.1,376.85
2003-02-06,96.84,96.8,96.83,96.8,375.8,382.7
2003-02-07,96.855,96.83,96.83,96.8,373.25,376.1
2003-02-10,96.75,96.84,96.84,96.6,370.5,373.25
2003-02-11,96.865,96.83,96.84,96.83,364.0,370.9
2003-02-12,96.865,96.865,96.865,96.865,356.3,364.9
2003-02-13,96.825,96.8,96.86,96.8,352.8,356.6
2003-02-14,96.845,96.85,96.85,96.82,354.25,353.1
2003-02-17,96.845,96.84,96.84,96.82,347.0,354.85
2003-02-18,96.855,96.83,96.84,96.82,344.0,347.9
2003-02-19,96.865,96.83,96.84,96.83,346.0,344.8
2003-02-20,96.855,96.84,96.85,96.83,351.55,346.1
2003-02-21,96.855,96.84,96.84,96.83,352.3,352.25
2003-02-24,96.85,96.84,96.85,96.82,355.2,352.5
2003-02-25,96.875,96.83,96.85,96.82,357.6,356.2
2003-02-26,96.855,96.84,96.84,96.82,351.9,358.3
2003-02-27,96.865,96.84,96.85,96.83,351.25,352.7
2003-02-28,96.89,96.87,96.89,96.85,347.65,351.95
2003-03-03,96.9,96.85,96.89,96.85,345.5,348.35
2003-03-04,96.885,96.88,96.9,96.85,353.4,345.8
2003-03-05,96.87,96.88,96.88,96.85,353.95,353.6
2003-03-06,96.915,96.9,96.9,96.88,354.7,354.65
2003-03-07,96.925,96.9,96.91,96.88,350.75,355.5
2003-03-10,96.93,96.87,96.91,96.87,354.45,351.35
2003-03-11,96.93,96.88,96.91,96.88,353.15,354.95
2003-03-12,96.94,96.9,96.92,96.9,346.1,354.15
2003-03-13,96.825,96.89,96.9,96.75,334.5,346.4
2003-03-14,96.93,96.89,96.91,96.87,335.5,335.1
2003-03-17,96.9,96.9,96.9,96.86,340.75,335.8
2003-03-18,96.9,96.9,96.9,96.9,338.8,341.25
2003-03-19,96.925,96.88,96.9,96.88,335.8,339.1
2003-03-20,96.94,96.9,96.93,96.89,335.5,336.6
2003-03-21,96.935,96.91,96.91,96.9,333.5,335.7
2003-03-24,96.94,96.9,96.92,96.9,329.45,333.6
2003-03-25,96.905,96.92,96.92,96.88,331.9,329.55
2003-03-26,96.925,96.88,96.9,96.88,329.95,332.8
2003-03-27,96.93,96.9,96.91,96.9,332.75,330.25
2003-03-28,96.925,96.92,96.92,96.9,330.75,333.45
2003-03-31,96.945,96.9,96.92,96.9,334.85,330.85
2003-04-01,96.85,96.92,96.93,96.8,334.35,335.45
2003-04-02,96.935,96.92,96.93,96.9,329.3,334.75
2003-04-03,96.96,96.9,96.94,96.9,323.7,329.3
2003-04-04,96.95,96.92,96.93,96.92,323.8,324.0
2003-04-07,96.9,96.93,96.93,96.88,319.9,324.0
2003-04-08,96.95,96.88,96.93,96.87,323.4,320.0
2003-04-09,96.96,96.92,96.95,96.92,321.35,324.1
2003-04-10,96.9,96.92,96.94,96.85,324.6,321.45
2003-04-11,96.965,96.94,96.96,96.93,324.8,325.0
2003-04-14,96.965,96.965,96.965,96.965,325.95,324.9
2003-04-15,97.03,96.93,97.07,96.93,325.45,326.55
2003-04-16,97.03,97.03,97.03,97.03,324.1,325.95
2003-04-17,97.025,96.96,97.03,96.96,327.0,324.4
2003-04-22,96.95,96.95,97.02,96.85,334.9,327.3
2003-04-23,96.96,96.96,96.97,96.92,333.3,335.3
2003-04-24,96.975,96.94,96.96,96.92,333.7,334.0
2003-04-25,96.995,96.96,96.98,96.96,333.25,334.3
2003-04-28,97.02,96.97,97.01,96.97,332.6,333.55
2003-04-29,97.075,97.0,97.03,96.98,331.4,333.4
2003-04-30,97.13,96.98,97.13,96.9,336.75,332.3
2003-05-01,97.13,97.13,97.13,97.13,341.2,337.15
2003-05-02,97.135,97.08,97.13,97.08,340.5,341.2
2003-05-06,97.175,97.12,97.15,97.12,342.85,341.4
2003-05-07,97.18,97.1,97.16,97.1,341.85,342.85
2003-05-08,97.185,97.1,97.16,97.05,346.45,342.15
2003-05-09,97.1,97.15,97.17,97.0,347.9,346.85
2003-05-12,97.225,97.12,97.22,97.12,351.1,348.5
2003-05-13,97.15,97.2,97.23,97.05,350.4,351.5
2003-05-14,97.15,97.15,97.15,97.15,353.55,351.1
2003-05-15,97.15,97.15,97.15,97.15,354.25,354.35
2003-05-16,97.2,97.15,97.15,97.15,355.0,354.85
2003-05-19,97.225,97.18,97.23,97.18,359.0,355.3
2003-05-20,97.225,97.2,97.21,97.19,366.3,359.0
2003-05-21,97.215,97.18,97.21,97.18,367.8,366.6
2003-05-22,97.225,97.17,97.23,97.16,369.6,368.1
2003-05-23,97.25,97.18,97.23,97.18,370.5,370.0
2003-05-27,97.235,97.22,97.22,97.2,371.4,370.6
2003-05-29,97.235,97.2,97.21,97.2,363.1,371.5
2003-05-30,97.23,97.22,97.22,97.2,361.4,363.5
2003-06-02,97.225,97.22,97.23,97.2,361.3,361.5
2003-06-03,97.225,97.2,97.24,97.15,365.0,361.9
2003-06-04,97.24,97.22,97.23,97.2,364.2,365.1
2003-06-05,97.27,97.22,97.3,97.17,366.75,364.6
2003-06-06,97.275,97.23,97.25,97.23,363.0,367.35
2003-06-09,97.255,97.24,97.25,97.24,362.75,363.9
2003-06-10,97.245,97.23,97.26,97.17,354.25,363.45
2003-06-11,97.255,97.21,97.25,97.21,354.15,354.55
2003-06-12,97.245,97.2,97.24,97.2,352.25,354.15
2003-06-13,97.25,97.24,97.24,97.21,353.05,353.05
2003-06-16,97.215,97.22,97.22,97.18,359.0,353.35
2003-06-17,97.125,97.18,97.2,97.05,362.75,359.6
2003-06-18,97.185,97.18,97.19,97.16,359.75,363.15
2003-06-19,97.2,97.17,97.19,97.17,357.65,360.35
2003-06-20,97.195,97.17,97.18,97.17,358.0,357.95
2003-06-23,97.185,97.18,97.18,97.16,356.05,358.0
2003-06-24,97.155,97.17,97.17,97.14,348.25,356.55
2003-06-25,97.14,97.13,97.15,97.09,348.1,348.45
2003-06-26,97.12,97.13,97.13,97.09,343.85,348.2
2003-06-27,97.075,97.1,97.12,97.0,345.5,344.55
2003-06-30,97.155,97.09,97.13,96.9,346.0,345.5
2003-07-01,97.075,97.1,97.13,97.0,350.2,346.0
2003-07-02,97.025,97.08,97.08,96.95,351.2,351.1
2003-07-03,97.15,97.1,97.17,97.1,349.4,351.7
2003-07-04,97.18,97.18,97.18,97.16,351.3,350.3
2003-07-07,97.075,97.15,97.15,97.0,350.15,351.6
2003-07-08,97.145,97.12,97.13,97.1,347.2,350.75
2003-07-09,97.135,97.1,97.13,97.1,345.45,348.0
2003-07-10,97.135,97.12,97.13,97.09,343.4,345.95
2003-07-11,97.13,97.1,97.12,97.1,343.7,344.3
2003-07-14,97.13,97.11,97.13,97.09,344.5,344.0
2003-07-15,97.11,97.09,97.12,97.07,348.5,344.8
2003-07-16,97.135,97.08,97.13,97.08,343.2,348.7
2003-07-17,97.125,97.09,97.12,97.09,342.5,343.7
2003-07-18,97.14,97.08,97.13,97.08,344.35,342.9
2003-07-21,97.125,97.09,97.12,97.09,350.0,344.55
2003-07-22,97.135,97.12,97.12,97.1,352.25,350.5
2003-07-23,97.14,97.11,97.13,97.1,354.75,352.95
2003-07-24,97.135,97.09,97.13,97.09,357.3,355.55
2003-07-25,97.145,97.1,97.13,97.1,363.0,357.3
2003-07-28,97.125,97.09,97.13,97.05,361.95,363.9
2003-07-29,97.13,97.09,97.13,97.09,363.5,362.45
2003-07-30,97.075,97.09,97.11,97.0,357.75,363.9
2003-07-31,97.14,97.1,97.13,97.1,354.75,358.55
2003-08-01,97.105,97.05,97.08,97.05,352.35,355.15
2003-08-04,97.115,97.08,97.1,97.08,347.5,353.15
2003-08-05,97.12,97.09,97.11,97.09,348.4,347.7
2003-08-06,97.125,97.1,97.11,97.09,352.0,349.2
2003-08-07,97.115,97.12,97.12,97.1,351.6,352.2
2003-08-08,97.125,97.12,97.12,97.09,353.95,351.7
2003-08-11,97.125,97.125,97.125,97.125,359.15,354.25
2003-08-12,97.095,97.12,97.12,97.06,360.1,360.05
2003-08-13,97.085,97.08,97.08,97.05,358.65,360.4
2003-08-14,96.875,97.04,97.07,96.8,363.6,358.95
2003-08-15,97.05,97.05,97.1,97.0,364.5,364.1
2003-08-18,97.01,97.03,97.03,96.98,360.25,364.7
2003-08-19,96.925,97.0,97.0,96.85,360.4,360.75
2003-08-20,96.85,96.95,96.97,96.7,362.2,361.2
2003-08-21,96.765,96.8,96.84,96.73,363.3,363.0
2003-08-22,96.65,96.73,96.75,96.55,358.75,363.6
2003-08-26,96.645,96.64,96.64,96.62,360.5,359.45
2003-08-27,96.665,96.61,96.65,96.61,371.25,361.3
2003-08-28,96.665,96.665,96.665,96.665,370.9,371.35
2003-08-29,96.83,96.79,96.81,96.79,375.6,371.6
2003-09-01,96.805,96.78,96.79,96.76,376.25,376.1
2003-09-03,96.595,96.65,96.65,96.57,372.2,376.35
2003-09-04,96.3,96.58,96.58,96.2,370.75,373.2
2003-09-05,96.1,96.35,96.35,96.0,376.35,371.35
2003-09-08,95.975,96.14,96.14,95.9,374.65,377.25
2003-09-09,95.825,96.0,96.02,95.75,382.25,375.25
2003-09-11,95.66,95.7,95.83,95.55,376.3,383.05
2003-09-12,95.15,95.25,95.37,95.1,378.25,376.4
2003-09-15,94.51,95.2,95.2,94.45,377.5,378.75
2003-09-16,93.95,94.03,94.03,93.87,374.6,378.5
2003-09-17,94.35,94.27,94.45,94.15,378.2,375.3
2003-09-18,94.4,94.38,94.75,94.25,378.3,379.0
2003-09-19,94.45,94.5,94.5,94.23,379.75,378.7
2003-09-22,94.46,94.4,94.9,94.36,385.5,380.25
2003-09-23,94.95,94.9,94.9,94.82,384.6,386.1
2003-09-24,95.38,95.05,95.35,95.0,385.0,385.2
2003-09-25,95.51,95.3,95.63,95.3,391.85,385.7
2003-09-29,94.42,94.55,94.55,94.2,381.95,392.75
2003-09-30,94.36,94.33,94.5,94.26,388.0,382.25
2003-10-01,94.52,94.53,94.6,94.38,383.5,388.7
2003-10-02,94.54,94.45,94.55,94.44,382.2,384.1
2003-10-03,94.6,94.54,94.61,94.49,383.95,382.8
2003-10-06,94.57,94.57,94.57,94.47,372.75,384.55
2003-10-07,94.495,94.53,94.53,94.47,376.2,373.25
2003-10-08,94.45,94.48,94.49,94.35,375.25,376.5
2003-10-09,94.45,94.45,94.45,94.45,376.45,376.05
2003-10-10,94.39,94.45,94.45,94.29,370.35,376.65
2003-10-13,94.5,94.48,94.48,94.45,370.25,371.15
2003-10-14,94.495,94.47,94.48,94.45,373.95,370.45
2003-10-15,94.4,94.48,94.5,94.3,373.5,374.45
2003-10-16,94.495,94.5,94.52,94.45,373.4,374.1
2003-10-17,94.435,94.46,94.49,94.37,370.5,374.2
2003-10-20,94.475,94.4,94.45,94.4,373.8,371.4
2003-10-21,94.415,94.44,94.44,94.33,374.8,374.1
2003-10-22,94.35,94.4,94.4,94.2,381.55,375.6
2003-10-23,94.3,94.38,94.47,94.2,384.5,381.85
2003-10-24,94.3,94.3,94.3,94.3,384.6,385.4
2003-10-27,94.35,94.45,94.46,94.25,386.75,385.4
2003-10-28,94.595,94.47,94.58,94.45,386.55,386.85
2003-10-29,94.6,94.53,94.6,94.53,382.7,386.75
2003-10-30,94.8,94.59,94.85,94.59,391.0,383.2
2003-10-31,94.76,94.88,95.05,94.72,384.6,391.4
2003-11-03,94.63,94.73,94.74,94.6,383.25,385.2
2003-11-04,95.175,94.54,95.15,94.53,378.3,383.85
2003-11-05,95.4,95.1,95.65,95.0,382.15,378.6
2003-11-06,95.3,95.0,95.5,95.0,380.25,382.95
2003-11-07,95.03,94.9,95.3,94.8,381.0,381.05
2003-11-10,95.075,95.0,95.2,94.94,382.85,381.4
2003-11-11,96.0,95.15,96.05,95.15,386.4,382.85
2003-11-12,95.9,96.05,96.4,95.5,388.05,387.0
2003-11-13,96.125,95.7,96.15,95.7,395.5,388.85
2003-11-14,96.3,96.0,96.5,96.0,395.35,396.2
2003-11-17,96.6,96.2,96.6,96.0,398.0,395.45
2003-11-18,97.0,96.62,97.4,96.62,392.4,398.2
2003-11-19,95.65,96.8,96.8,95.45,397.15,392.9
2003-11-20,95.725,95.6,95.9,95.3,395.75,397.25
2003-11-21,95.75,95.7,95.95,95.5,393.85,396.65
2003-11-24,95.925,95.75,96.0,95.75,394.25,394.35
2003-11-25,96.5,96.0,96.23,95.95,391.5,394.55
2003-11-26,96.35,95.85,95.85,95.85,392.0,391.9
2003-11-27,96.35,96.25,96.6,96.2,396.25,392.5
2003-11-28,96.425,96.25,96.6,96.0,398.1,396.35
2003-12-01,96.35,96.25,96.5,96.2,398.75,398.7
2003-12-02,96.275,96.45,96.45,96.15,401.05,399.25
2003-12-03,96.33,96.25,96.3,96.2,403.3,401.25
2003-12-05,96.45,96.38,96.45,96.35,402.0,404.0
2003-12-08,96.45,96.45,96.45,96.45,408.75,402.8
2003-12-09,96.45,96.3,96.38,96.0,408.25,408.85
2003-12-10,96.25,96.35,96.42,96.0,407.3,408.55
2003-12-11,96.45,96.4,96.57,96.2,404.0,408.1
2003-12-12,96.25,96.55,96.62,96.0,406.6,404.9
2003-12-15,96.2,96.53,96.57,95.95,404.5,407.4
2003-12-16,96.1,96.5,96.56,95.85,409.7,404.5
2003-12-17,96.05,96.48,96.48,95.8,407.5,410.6
2003-12-18,95.89,96.42,96.42,95.64,410.75,408.1
2003-12-19,95.8,96.23,96.24,95.55,408.75,411.15
2003-12-22,95.81,96.15,96.25,95.56,410.8,409.55
2003-12-23,95.92,96.2,96.3,95.67,409.6,410.8
2003-12-29,96.2,96.32,96.64,95.95,413.5,410.5
2003-12-30,96.33,96.7,96.7,96.08,415.6,414.4
2003-12-31,96.55,96.69,96.9,96.3,417.25,416.5
2004-01-02,97.2,96.9,97.55,96.9,415.2,418.05
2004-01-05,97.28,96.95,97.63,96.95,417.75,416.1
2004-01-06,97.9,97.5,97.92,97.5,428.0,418.05
2004-01-07,97.75,97.5,97.5,97.5,420.65,428.9
2004-01-08,97.89,97.83,98.0,97.65,418.1,421.05
2004-01-09,97.73,97.83,97.83,97.58,422.8,419.0
2004-01-12,98.15,97.74,98.1,97.73,428.2,422.8
2004-01-13,97.99,98.07,98.1,97.85,424.5,428.5
2004-01-14,97.9,97.96,98.12,97.85,421.0,424.7
2004-01-15,97.9,97.9,97.9,97.9,415.5,421.6
2004-01-16,98.2,98.05,98.17,98.0,410.3,416.1
2004-01-19,98.18,98.2,98.2,98.08,407.1,411.1
2004-01-20,98.5,98.2,98.48,98.17,408.3,407.3
2004-01-21,98.8,98.68,98.95,98.55,411.25,408.7
2004-01-22,98.28,98.5,98.5,98.23,412.0,411.85
2004-01-23,98.4,98.25,98.33,98.15,411.4,412.2
2004-01-26,97.95,98.2,98.34,97.7,406.2,411.4
2004-01-27,97.25,97.92,97.92,97.0,404.0,407.1
2004-01-28,97.55,97.45,97.5,97.4,410.7,404.5
2004-01-29,97.43,97.5,97.54,97.37,410.15,410.8
2004-01-30,97.28,97.38,97.4,97.2,401.3,410.85
2004-02-02,97.28,97.28,97.28,97.28,401.85,402.1
2004-02-03,97.41,97.25,97.38,97.25,401.75,402.65
2004-02-04,97.41,97.41,97.41,97.41,399.6,402.55
2004-02-05,97.41,97.41,97.41,97.41,399.3,400.3
2004-02-06,97.56,97.3,97.52,97.3,396.4,399.6
2004-02-09,97.95,97.6,98.25,97.4,406.7,397.0
2004-02-10,98.45,98.3,98.45,98.0,408.35,407.6
2004-02-11,98.35,98.4,98.56,98.1,406.4,408.65
2004-02-12,98.45,98.4,98.55,98.2,411.4,406.8
2004-02-13,98.57,98.45,98.58,98.4,412.1,412.4
2004-02-16,98.975,98.55,98.9,98.55,410.7,413.1
2004-02-17,99.1,98.95,99.25,98.6,413.7,411.1
2004-02-18,99.1,99.1,99.1,99.1,413.7,414.6
2004-02-19,98.875,99.1,99.27,98.8,410.2,414.1
2004-02-20,98.92,98.85,98.9,98.85,408.25,410.6
2004-02-23,99.0,98.85,99.0,98.85,399.85,409.25
2004-02-24,98.95,98.95,99.0,98.7,401.45,400.45
2004-02-25,99.075,99.05,99.05,98.95,403.4,402.35
2004-02-26,98.85,99.0,99.0,98.8,395.05,403.5
2004-03-01,98.1,98.58,98.6,98.05,400.0,395.65
2004-03-02,97.6,98.0,98.0,97.42,395.75,400.7
2004-03-03,96.7,97.1,97.1,96.65,390.5,396.75
2004-03-04,96.9,96.7,97.0,96.7,392.0,391.4
2004-03-05,96.67,96.85,96.85,96.6,399.25,392.4
2004-03-08,96.8,96.67,96.68,96.55,399.85,399.25
2004-03-09,96.9,96.68,96.87,96.67,401.5,400.25
2004-03-10,97.0,96.85,96.95,96.85,400.25,401.8
2004-03-11,97.3,97.0,97.32,97.0,402.3,400.65
2004-03-12,97.45,97.35,97.65,97.2,400.75,403.1
2004-03-15,97.5,97.5,97.7,97.25,399.0,401.25
2004-03-16,97.6,97.5,97.55,97.48,402.5,399.4
2004-03-17,97.6,97.52,97.55,97.35,402.75,403.0
2004-03-18,97.6,97.5,97.56,97.35,410.75,403.55
2004-03-19,97.65,97.5,97.58,97.4,412.0,410.85
2004-03-22,97.55,97.53,97.53,97.5,417.65,412.1
2004-03-23,97.62,97.53,97.57,97.53,415.2,418.25
2004-03-24,97.63,97.57,97.6,97.57,417.6,415.6
2004-03-25,97.75,97.5,97.6,97.5,416.1,418.3
2004-03-26,97.4,97.57,97.57,97.15,421.5,416.3
2004-03-29,97.5,97.4,97.4,97.25,421.25,422.4
2004-03-30,97.44,97.35,97.43,97.3,420.0,421.85
2004-03-31,97.6,97.4,97.46,97.35,423.7,420.3
2004-04-01,97.75,97.47,97.69,97.43,427.25,424.3
2004-04-02,97.6,97.67,97.8,97.35,426.1,428.15
2004-04-05,97.6,97.6,97.6,97.6,417.7,427.1
2004-04-06,97.7,97.8,97.85,97.45,418.5,417.9
2004-04-07,98.1,97.8,97.9,97.8,419.0,418.9
2004-04-08,97.6,97.75,97.75,97.35,419.5,419.6
2004-04-13,97.75,97.5,97.5,97.5,407.9,420.3
2004-04-14,97.715,97.72,97.72,97.68,397.75,408.9
2004-04-15,97.78,97.7,97.7,97.6,398.25,398.65
2004-04-16,97.9,97.67,97.85,97.67,400.85,398.25
2004-04-19,97.97,97.85,98.0,97.8,403.1,401.15
2004-04-20,97.9,97.95,98.0,97.65,398.8,403.4
2004-04-21,98.1,97.98,98.1,97.85,392.75,399.1
2004-04-22,98.18,98.12,98.12,98.0,392.3,392.85
2004-04-23,98.24,98.12,98.19,98.1,394.5,392.7
2004-04-26,98.2,98.2,98.3,97.95,397.0,395.2
2004-04-27,98.45,98.25,98.4,98.2,396.25,397.5
2004-04-28,98.25,98.45,98.46,98.0,392.25,396.55
2004-04-29,98.35,98.25,98.32,98.1,386.0,392.95
2004-04-30,98.3,98.28,98.38,98.25,388.5,386.7
2004-05-04,98.49,98.49,98.49,98.49,391.25,389.1
2004-05-05,98.49,98.49,98.49,98.49,392.55,392.25
2004-05-06,98.5,98.47,98.5,98.45,387.5,393.45
2004-05-07,98.5,98.5,98.5,98.5,386.85,387.8
2004-05-10,98.72,98.54,98.7,98.5,375.0,387.45
2004-05-11,98.65,98.68,98.73,98.4,375.25,375.3
2004-05-12,98.8,98.66,98.68,98.55,382.2,375.75
2004-05-13,98.715,98.68,98.71,98.67,375.15,383.1
2004-05-14,98.9,98.68,98.8,98.65,376.5,375.85
